TIPOLOGIA,ESSENZA,UBICAZIONE,LUOGO,CIRCOSCR,VIA,DISPOSIZ,POSIZ,ALTEZZA,DIAMFUSTO,NOTEGENER,TIPOFOGLIA
Albero,ULMUS MINOR,CIMITERO AUTOPARCO,Parcheggio,Autoparco,ND,Filare,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,PINUS HALEPENSIS,CIMITERO AUTOPARCO,Cimitero,Cimitero Nuovo,Cimitero Nuovo,Isolato,Aiuola,3) 12m = 16m,4) >100cm,ND,Sempreverde
Albero,CEDRUS ATLANTICA,CIMITERO AUTOPARCO,Cimitero,Cimitero Nuovo,Cimitero Nuovo,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,CIMITERO AUTOPARCO,Parcheggio,Autoparco,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS PINEA,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS PINEA,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS PINEA,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,PINUS PINEA,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,3) 50cm=100cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,3) 50cm=100cm,ND,Sempreverde
Albero,QUERCUS SP.,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,QUERCUS SP.,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,QUERCUS SP.,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,QUERCUS SP.,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,QUERCUS SP.,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,3) 50cm=100cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,3) 50cm=100cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,3) 50cm=100cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,TILIA CORDATA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,TILIA CORDATA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,TILIA CORDATA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SP.,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,ND
Albero,CUPRESSUS SEMPERVIRENS,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,QUERCUS ILEX,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,CUPRESSUS SEMPERVIRENS,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,QUERCUS ILEX,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PINUS HALEPENSIS,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,EUCALYPTUS SP,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,SCHINUS MOLLE,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Scuola,Serra Rifusa,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,OLEA EUROPAEA,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,MELIA AZEDARACH,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,OLEA EUROPAEA,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PUNICA GRANATUM,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,LAURUS NOBILIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,ACER PSEUDOPLATANUS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,OLEA EUROPAEA,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PYRUS COMMUNIS,PARCO 4 EVANGELISTI,Scuola,San Giacomo,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,"PRUNUS CERASIFERA ""PISSARDII""",LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,FRAXINUS ORNUS,LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,FRAXINUS ORNUS,LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,LA MARTELLA,Parco,La Martella,Parco la Martella,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,LA MARTELLA,Parco,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PRUNUS PADUS,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PRUNUS PADUS,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PRUNUS PADUS,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PRUNUS PADUS,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PRUNUS PADUS,LA MARTELLA,Scuola,La Martella,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,4) >100cm,ND,Sempreverde
Albero,PINUS SP.,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,ND
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,3) 12m = 16m,3) 50cm=100cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,GINKGO BILOBA,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,GINKGO BILOBA,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,ND,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,ND,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,ND,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,ND,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,ND,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,ND
Albero,PINUS HALEPENSIS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,FRAXINUS ORNUS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,FRAXINUS ORNUS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,FRAXINUS ORNUS,CASTELLO,Parco,Centro,Parco Giovanni Paolo II,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,SCHINUS MOLLE,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,JUGLANS REGIA,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,SCHINUS MOLLE,BORGO VENUSIO,Aiuola,Borgo Venusio,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PYRUS COMMUNIS,BORGO VENUSIO,Via,Borgo Venusio,ND,Isolato,Buco nell'asfalto,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,QUERCUS ILEX,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CEDRUS ATLANTICA,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ROBINIA PSEUDOACACIA,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,2) 20cm=50cm,ND,Caduca
Albero,PINUS HALEPENSIS,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,NERIUM OLEANDER,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,NERIUM OLEANDER,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,MALUS SP.,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,ND
Albero,CATALPA BIGNONIOIDES,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,NERIUM OLEANDER,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,NERIUM OLEANDER,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PICCIANO A - B,Aiuola,Picciano A,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,PICCIANELLO,Scuola,Piccianello,ND,Isolato,Aiuola,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,PICCIANELLO,Scuola,Piccianello,ND,Isolato,Aiuola,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,PICCIANELLO,Scuola,Piccianello,ND,Isolato,Aiuola,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,PICCIANELLO,Scuola,Piccianello,ND,Isolato,Aiuola,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,PICCIANELLO,Scuola,Piccianello,ND,Isolato,Aiuola,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PICCIANELLO,Scuola,Piccianello,ND,Isolato,Aiuola,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PICCIANELLO,Scuola,Piccianello,ND,Isolato,Aiuola,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
